protein,metabolite,metabolite_label,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r
DKK1,fid_23550,Triglycerides in Small LDL,10430,0.21324590693239565,1.502819803487725e-107,5.367781464950975e-106,0.20866062775470232,5.901942758754057e-103,1.7475258501589398e-101,+,0.21324590693239565
SARG,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,9853,-0.21924613316208727,1.5308408572130615e-107,5.4675989232643595e-106,-0.21047149173452465,4.559752663052716e-99,1.2625874458785122e-97,-,0.21924613316208727
PBXIP1,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,9886,0.218882776730072,1.551746393075437e-107,5.541721894175249e-106,0.2592995208417174,1.2636177703652469e-151,7.900482183245653e-150,+,0.218882776730072
CSF1,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,10351,-0.21401777003452063,1.5805457081300734e-107,5.643464683630235e-106,-0.2048829483469369,1.6283523925013058e-98,4.4665668077826496e-97,-,0.21401777003452063
ISM1,fid_23488,Concentration of Very Large VLDL Particles,10298,0.21455330647641355,1.5870862889907096e-107,5.666540360349477e-106,0.22168126874006708,7.7111816911858235e-115,2.7860045851331366e-113,+,0.21455330647641355
CSTB,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,10166,-0.21590403196782615,1.606503427404749e-107,5.735586039721947e-106,-0.21328025663937528,6.554056635239697e-105,2.0059795536823396e-103,-,0.21590403196782615
NCAM2,fid_23558,Concentration of Large HDL Particles,10349,0.21402503714111024,1.628815382673508e-107,5.8149595993776e-106,0.21077505788269904,2.9308565947390634e-104,8.870780399963189e-103,+,0.21402503714111024
FGFBP3,fid_23419,Total Free Cholesterol,9903,0.2186761977644314,1.635793498534471e-107,5.839585416214675e-106,0.21921721902427715,4.7606199310530145e-108,1.5347748593898486e-106,+,0.2186761977644314
SIAE,fid_23447,Monounsaturated Fatty Acids,10353,0.2139827041359939,1.6361637777610774e-107,5.84062079492134e-106,0.20396690672888537,1.1845305687608258e-97,3.199247922923726e-96,+,0.2139827041359939
NCS1,fid_23424,Total Lipids in VLDL,10438,0.2131293089029167,1.6373952902451214e-107,5.844730269314546e-106,0.21342921405226284,8.12508788631229e-108,2.6110019608066645e-106,+,0.2131293089029167
ISM1,fid_23489,Total Lipids in Very Large VLDL,10298,0.2145371099576091,1.647862004312174e-107,5.881803045522615e-106,0.221504235185452,1.1801538615292359e-114,4.251164783841817e-113,+,0.2145371099576091
ORM1,fid_23561,Cholesterol in Large HDL,9847,-0.2192744738209736,1.664480989332998e-107,5.940248136820965e-106,-0.22612129931595767,2.230115225332832e-114,7.998512167290785e-113,-,0.2192744738209736
SNCG,fid_23494,Triglycerides in Very Large VLDL,10264,0.21487100919742583,1.697864003659896e-107,6.058792234711565e-106,0.22550134616779505,1.759915429329242e-118,6.735980054598308e-117,+,0.21487100919742583
AHNAK,fid_23407,Total Triglycerides,9666,0.2212572896810465,1.7045338908672167e-107,6.082295377693844e-106,0.23701788578662553,1.5992751710926758e-123,6.61286018606334e-122,+,0.2212572896810465
MOCS2,fid_23480,Glycoprotein Acetyls,9676,0.22114471192321544,1.708496849022848e-107,6.096137543552074e-106,0.21851348427651496,6.1851565258431705e-105,1.8937085305127284e-103,+,0.22114471192321544
SLITRK1,fid_23456,Linoleic Acid to Total Fatty Acids percentage,9618,0.22178916498232656,1.727331198447206e-107,6.162736687118796e-106,0.2209871412336431,1.0439387427137262e-106,3.2900615020918984e-105,+,0.22178916498232656
ISM1,fid_23407,Total Triglycerides,10298,0.21451613413181211,1.730035333658767e-107,6.172081892019309e-106,0.22160268516376191,9.314935597009179e-115,3.3607602393121496e-113,+,0.21451613413181211
APOA1,fid_23524,Total Lipids in IDL,9911,0.21856191584673185,1.744101271146738e-107,6.221958611287701e-106,0.2516444882103908,5.494752792887802e-143,3.047264127544309e-141,+,0.21856191584673185
LAT2,fid_23571,Triglycerides in Medium HDL,10318,0.21428999918874012,1.824654146340425e-107,6.508687283711587e-106,0.20427859693418984,1.256415295542902e-97,3.3916362855467087e-96,+,0.21428999918874012
ARFIP1,fid_23471,Lactate,9877,0.21889967249746475,1.863260593409047e-107,6.6454224918857565e-106,0.2031708469281451,1.594329404584298e-92,3.9461197971515204e-91,+,0.21889967249746475
MFAP5,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,10431,0.21314258825366783,1.8685548106456105e-107,6.663978058446504e-106,0.22058778966258993,3.8253284558127765e-115,1.3890327948557404e-113,+,0.21314258825366783
BID,fid_23578,Triglycerides in Small HDL,10298,0.2144681629334557,1.93365830406789e-107,6.894810515749657e-106,0.21307860934431752,4.797935347216825e-106,1.496878087341412e-104,+,0.2144681629334557
SCGB3A2,fid_23561,Cholesterol in Large HDL,10343,0.21400907988683357,1.9462300609579714e-107,6.939297440733147e-106,0.25262253675689794,2.5678774759009035e-150,1.576791158063382e-148,+,0.21400907988683357
HSPG2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10151,0.215963904098201,2.0035318209353862e-107,7.142557575607069e-106,0.2231490572151581,9.596058252207375e-115,3.4611577826103067e-113,+,0.215963904098201
ENPP6,fid_23433,Average Diameter for HDL Particles,9666,0.22118305743717845,2.014741649176768e-107,7.182168635428219e-106,0.2214373982896888,1.1358284276932695e-107,3.641951614796727e-106,+,0.22118305743717845
NAA80,fid_23489,Total Lipids in Very Large VLDL,9655,0.22129981033900137,2.042618190806915e-107,7.28118655088855e-106,0.2179626683420581,3.508856738313317e-104,1.0603448923713376e-102,+,0.22129981033900137
PON1,fid_23434,Phosphoglycerides,9895,0.21866361645835872,2.0486345442353674e-107,7.301917406597426e-106,0.22188770390648327,1.2537642636861855e-110,4.2203472516230023e-109,+,0.21866361645835872
DUT,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,9886,-0.21876009462607457,2.0516086481158566e-107,7.312159872348166e-106,-0.20830118516621296,2.3886236871329135e-97,6.417514995699102e-96,-,0.21876009462607457
SNAP29,fid_23494,Triglycerides in Very Large VLDL,10379,0.21361076483078772,2.113244481984159e-107,7.530361770325994e-106,0.2056752474857529,1.5259344174086578e-99,4.264220653558422e-98,+,0.21361076483078772
CD74,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,10430,0.2130981483638,2.121516436569815e-107,7.559468047974633e-106,0.22497080385907312,8.548764454638968e-120,3.3362046041429043e-118,+,0.2130981483638
KLKB1,fid_23531,Total Lipids in Large LDL,9688,0.22091481859402465,2.1226000362684566e-107,7.562958910251929e-106,0.2301696155538123,1.142103352031753e-116,4.254112878194549e-115,+,0.22091481859402465
SARG,fid_23571,Triglycerides in Medium HDL,9862,0.21896151267448616,2.3416717145842148e-107,8.33985074873109e-106,0.21163862218110455,2.909454975532682e-100,8.225208337452029e-99,+,0.21896151267448616
SPON2,fid_23479,Albumin,10228,-0.2150940371601094,2.379451965468522e-107,8.473575622228484e-106,-0.20951160045880032,7.939071826255835e-102,2.307984833874543e-100,-,0.2150940371601094
USP25,fid_23480,Glycoprotein Acetyls,9877,0.21878617713593396,2.411993906093155e-107,8.588621764628484e-106,0.2155601416272463,3.485027934832292e-104,1.0532752374076832e-102,+,0.21878617713593396
NCS1,fid_23493,Free Cholesterol in Very Large VLDL,10438,0.21295559209826315,2.4559370414622612e-107,8.7446665479984e-106,0.2133101195948159,1.073331217500528e-107,3.443379204124638e-106,+,0.21295559209826315
PBLD,fid_23407,Total Triglycerides,10131,0.21607593535284864,2.4989682397458632e-107,8.897013926671781e-106,0.21085564139479632,3.502854591073266e-102,1.0240900375405028e-100,+,0.21607593535284864
MASP1,fid_23488,Concentration of Very Large VLDL Particles,10256,0.21477552786521337,2.559421831076878e-107,9.111353940069409e-106,0.2100392244066957,1.2870105508704703e-102,3.786720411563253e-101,+,0.21477552786521337
GRP,fid_23448,Saturated Fatty Acids,9657,0.22116135244092777,2.652498274136443e-107,9.440852175509335e-106,0.22843518888384884,1.542684950831698e-114,5.545551240721995e-113,+,0.22116135244092777
ST6GAL1,fid_23578,Triglycerides in Small HDL,10431,0.21298824457969529,2.6782329132114547e-107,9.531515459018893e-106,0.20639677535721385,9.765793112263858e-101,2.7819209015732553e-99,+,0.21298824457969529
PBXIP1,fid_23435,Triglycerides to Phosphoglycerides ratio,9878,0.21872676359230755,2.6938163805155024e-107,9.586506428620459e-106,0.25836530962047155,2.166995105591071e-150,1.3319800242522023e-148,+,0.21872676359230755
FSTL3,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,10278,-0.21452698546362875,2.704943272955017e-107,9.625633146849025e-106,-0.2147671978365704,1.5504361620251404e-107,4.959998683566751e-106,-,0.21452698546362875
EHBP1,fid_23447,Monounsaturated Fatty Acids,9910,0.21833801419382057,2.976304270126489e-107,1.058610471589382e-105,0.21271414018670665,9.009538300477547e-102,2.6168829246634494e-100,+,0.21833801419382057
GFRA1,fid_23490,Phospholipids in Very Large VLDL,10427,0.21298056214620273,2.992481021031538e-107,1.0642601925699098e-105,0.22679472293307024,9.924586700775097e-122,3.991701019377231e-120,+,0.21298056214620273
SNAP29,fid_23489,Total Lipids in Very Large VLDL,10379,0.21345272703841828,3.052235499211567e-107,1.085405485261473e-105,0.20550014987506385,2.2557681102001988e-99,6.282993135902492e-98,+,0.21345272703841828
CSF1,fid_23406,HDL Cholesterol,10351,-0.21372683437102305,3.1078723814773817e-107,1.105136521298387e-105,-0.22651350968083983,1.4869045163581764e-120,5.875823940859065e-119,-,0.21372683437102305
GRP,fid_23408,Triglycerides in VLDL,9666,0.22098936372499536,3.115758809402775e-107,1.1078867492164705e-105,0.23139528726481487,1.1533658600224008e-117,4.3610099942985295e-116,+,0.22098936372499536
CXCL13,fid_23515,Triglycerides in Small VLDL,10430,0.2129299224270776,3.140435053334489e-107,1.116551914202179e-105,0.2802754722093626,1.548540094159871e-187,1.5614703395845062e-185,+,0.2129299224270776
COLEC12,fid_23433,Average Diameter for HDL Particles,10330,-0.21392628257258123,3.200756238170829e-107,1.1378873690026672e-105,-0.22717800395471385,4.998550252137151e-121,1.9897614495527382e-119,-,0.21392628257258123
F12,fid_23574,Phospholipids in Small HDL,9911,0.21829312798858216,3.216763443048145e-107,1.1434663181750436e-105,0.2236433376861234,1.4064260023466443e-112,4.896368592796092e-111,+,0.21829312798858216
EEF1D,fid_23500,Free Cholesterol in Large VLDL,9919,0.21818911793396356,3.3518634488123375e-107,1.1913159089553358e-105,0.21599455925594888,4.819957882794026e-105,1.4782754565590696e-103,+,0.21818911793396356
CTBS,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,9779,0.21970519997077065,3.371241905386833e-107,1.1981448714644181e-105,0.246161326163273,6.38648923054972e-135,3.1511485981989773e-133,+,0.21970519997077065
NPPC,fid_23578,Triglycerides in Small HDL,10298,0.21422730874351636,3.379330559756729e-107,1.2009023110766373e-105,0.2189299705317481,5.5090177812032135e-112,1.8994797880713402e-110,+,0.21422730874351636
AP1G2,fid_23448,Saturated Fatty Acids,9868,0.21873026287060623,3.416562683281443e-107,1.2139555595023832e-105,0.21619427321386855,1.0444562199654838e-104,3.1858825581862383e-103,+,0.21873026287060623
DIABLO,fid_23480,Glycoprotein Acetyls,10243,0.21478223054267273,3.4277271695060147e-107,1.2178630132292183e-105,0.21050391270630275,6.04763872693081e-103,1.790082862949234e-101,+,0.21478223054267273
AP1G2,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,9877,0.21862459584590735,3.482288050654759e-107,1.2370671930124468e-105,0.22677127320108756,2.183647209083527e-115,7.960517892540127e-114,+,0.21862459584590735
EGFR,fid_23430,Concentration of HDL Particles,10431,0.21287250119127785,3.507596321194119e-107,1.245997026534117e-105,0.21689953521654629,2.6775252283547e-111,9.124760754683321e-110,+,0.21287250119127785
PRKAR2A,fid_23447,Monounsaturated Fatty Acids,9880,0.2185850688453433,3.539164260337202e-107,1.2570267939236989e-105,0.21432239260018857,5.131370635101234e-103,1.5212211703123398e-101,+,0.2185850688453433
VAT1,fid_23645,Cholesterol to Total Lipids in Small HDL percentage,10318,0.21400290295970212,3.551758600559747e-107,1.2614384457959297e-105,0.2157244459857675,6.450010339646707e-109,2.1102632722619998e-107,+,0.21400290295970212
FABP1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,10330,-0.21386559352173812,3.684617906137482e-107,1.3082415711841182e-105,-0.20723216312566656,1.3654282891990515e-100,3.8806496756721384e-99,-,0.21386559352173812
CD74,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,10430,0.21285833648418848,3.7104989352131404e-107,1.31736649196067e-105,0.2035826213809623,5.398503694040309e-98,1.4665485025837102e-96,+,0.21285833648418848
CDC42BPB,fid_23480,Glycoprotein Acetyls,9886,0.21849911710608907,3.713883089271268e-107,1.3185036765109204e-105,0.2194368129599182,4.3874866763667555e-108,1.4154837168439658e-106,+,0.21849911710608907
AHNAK,fid_23494,Triglycerides in Very Large VLDL,9666,0.220905875992813,3.759418816217403e-107,1.3346046818608249e-105,0.24237285284421492,3.010904529379064e-129,1.3612134982945375e-127,+,0.220905875992813
DDAH1,fid_23448,Saturated Fatty Acids,10309,0.21405411825469384,3.896936480839769e-107,1.3831539978738742e-105,0.20275730766452615,4.281926630811223e-96,1.1264735827092604e-94,+,0.21405411825469384
CTSF,fid_23577,Free Cholesterol in Small HDL,10379,0.21334334414344383,3.935989575527123e-107,1.39694713258262e-105,0.20931859949289364,4.127327904602002e-103,1.2260645226002043e-101,+,0.21334334414344383
PDZK1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,9618,0.2214122977785203,4.0261683042505166e-107,1.4286047183978843e-105,0.23428610413529177,4.561811089957527e-120,1.787653734006632e-118,+,0.2214122977785203
SMNDC1,fid_23627,Free Cholesterol to Total Lipids in Small LDL percentage,9886,-0.21846194882146455,4.0411697806710806e-107,1.4338577867481549e-105,-0.2396860861087917,3.449505548135867e-129,1.557471014009357e-127,-,0.21846194882146455
MASP1,fid_23489,Total Lipids in Very Large VLDL,10256,0.21456430283663425,4.171087343914161e-107,1.479449312017062e-105,0.20928665413284597,7.016237518701069e-102,2.0414179910148482e-100,+,0.21456430283663425
IL13RA1,fid_23489,Total Lipids in Very Large VLDL,10241,0.2146962788278496,4.38303679981088e-107,1.5540958371393544e-105,0.2177180483745495,3.8732648336297485e-110,1.2928533474277638e-108,+,0.2146962788278496
RAB6A,fid_23534,Cholesteryl Esters in Large LDL,10298,0.21411313259790363,4.40209909905151e-107,1.5607787319589647e-105,0.2295104500823602,3.5544453968450604e-123,1.4624201977668455e-121,+,0.21411313259790363
IDUA,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10430,-0.21278081656527503,4.444775409079208e-107,1.5757562355888419e-105,-0.2051786097448105,1.5390291470206187e-99,4.300483614191945e-98,-,0.21278081656527503
CXCL13,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,10430,-0.2127782737906189,4.471173376881306e-107,1.5849604058909944e-105,-0.28492317772537457,5.225711152031512e-194,5.6945855227573574e-192,-,0.2127782737906189
SCARB2,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,10139,-0.2157379773822261,4.488980419167525e-107,1.591040249107106e-105,-0.20282921628072187,1.3116006365783018e-94,3.3627531228648576e-93,-,0.2157379773822261
CKB,fid_23647,Free Cholesterol to Total Lipids in Small HDL percentage,9921,0.21803854511013737,4.496764487689393e-107,1.5937215654370411e-105,0.21574498374879791,8.057093788077597e-105,2.4627988746777346e-103,+,0.21803854511013737
NT5E,fid_23447,Monounsaturated Fatty Acids,10370,0.21334887879242723,4.7940193015772476e-107,1.6981635694792731e-105,0.24158852167909908,1.31117224111243e-137,6.7152667562601996e-136,+,0.21334887879242723
LGALS3BP,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,9902,-0.21820895415356345,4.854435960474122e-107,1.719397324348629e-105,-0.24267310219311872,1.0908809435742591e-132,5.196836002872249e-131,-,0.21820895415356345
PAMR1,fid_23547,Cholesterol in Small LDL,10349,0.21354348763861528,4.984390920658864e-107,1.765254386944858e-105,0.2072489088449578,8.658483242760276e-101,2.4699685988588547e-99,+,0.21354348763861528
AFM,fid_23637,Free Cholesterol to Total Lipids in Large HDL percentage,9911,-0.2180999255148656,4.992138047360166e-107,1.767826039311053e-105,-0.24583820537847065,2.3730561101688643e-136,1.1956073027106976e-134,-,0.2180999255148656
HAVCR1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10412,-0.21289763614505725,5.144474694710805e-107,1.8213287205113726e-105,-0.21109642524371192,3.3312498349492395e-105,1.0244532782446448e-103,-,0.21289763614505725
ERN1,fid_23457,Docosahexaenoic Acid to Total Fatty Acids percentage,9868,-0.2185464135290134,5.185988223663205e-107,1.8359366948120624e-105,-0.23671620728454307,9.734186025061503e-126,4.16851224527091e-124,-,0.2185464135290134
COLEC12,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10321,-0.21379107760399144,5.408239824830559e-107,1.913966238931708e-105,-0.2208823283106169,2.9485302596978862e-114,1.0560602004454179e-112,-,0.21379107760399144
NPPC,fid_23489,Total Lipids in Very Large VLDL,10298,0.214023370854387,5.418611216441344e-107,1.9175434170413058e-105,0.2251018258857058,1.9241692047714806e-118,7.358461011986191e-117,+,0.214023370854387
GDF2,fid_23411,Total Phospholipids in Lipoprotein Particles,10283,0.214169208264453,5.502058115131289e-107,1.946884365677311e-105,0.2154615381593856,2.7442428475847176e-108,8.884937896036666e-107,+,0.214169208264453
GFRA1,fid_23488,Concentration of Very Large VLDL Particles,10427,0.21271419734700817,5.564695785569729e-107,1.9688749466111625e-105,0.22673828187296885,1.1426387892436803e-121,4.5911635312954624e-120,+,0.21271419734700817
SERPINE1,fid_23409,Triglycerides in LDL,10431,0.21266942256664337,5.628700272656633e-107,1.9913090134384187e-105,0.2041360749421829,1.5442158636083798e-98,4.2373774670581226e-97,+,0.21266942256664337
C9,fid_23601,Cholesteryl Esters to Total Lipids in Small VLDL percentage,9904,0.2181172433136496,5.694176597804346e-107,2.0143751680033746e-105,0.193270619868025,5.767826306625445e-84,1.2247934988394682e-82,+,0.2181172433136496
LGMN,fid_23471,Lactate,10322,0.21375715456602523,5.714829958982577e-107,2.021583253733371e-105,0.20287994052289457,2.4908257562508398e-96,6.579886170494992e-95,+,0.21375715456602523
FCN2,fid_23496,Total Lipids in Large VLDL,10247,0.2145159641620657,5.767864915350685e-107,2.040244856991126e-105,0.23938400818394023,1.7142510767377678e-133,8.27153419801657e-132,+,0.2145159641620657
IL18,fid_23443,Degree of Unsaturation,10286,-0.21411405978951903,5.824595246612978e-107,2.0602117337593356e-105,-0.22885802120810075,2.5009916074613507e-122,1.0162968112800919e-120,-,0.21411405978951903
CXCL10,fid_23515,Triglycerides in Small VLDL,10351,0.21345574791784055,5.830315720218206e-107,2.0621349012048085e-105,0.2341420758500528,6.579759831004915e-129,2.956310178727585e-127,+,0.21345574791784055
EGFR,fid_23421,Free Cholesterol in LDL,10431,0.2126531140150825,5.846469698975892e-107,2.0677479477120006e-105,0.2136313480649648,5.964870654304761e-108,1.9202910092492355e-106,+,0.2126531140150825
DNAJC6,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,9666,0.2207073481841856,5.873826991061443e-107,2.077231407663988e-105,0.221170606836102,2.072029229297349e-107,6.61438078013948e-106,+,0.2207073481841856
ANGPTL3,fid_23520,Cholesteryl Esters in Very Small VLDL,10295,0.2140180707435393,5.886007450382832e-107,2.0814280170001867e-105,0.2138401090857717,8.882358015330106e-107,2.8027486288145597e-105,+,0.2140180707435393
KLK6,fid_23478,Creatinine,9896,0.2181808938607959,5.991168129659085e-107,2.118409408426633e-105,0.2055047829640612,7.669445850036365e-95,1.9741926665585913e-93,+,0.2181808938607959
CALB2,fid_23562,Cholesteryl Esters in Large HDL,10131,-0.21569490649361783,5.998823577656555e-107,2.1210132465654777e-105,-0.2408212625751956,1.286792163835438e-133,6.223417371439e-132,-,0.21569490649361783
EFNA4,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,10245,-0.21451871172778145,6.008454311205744e-107,2.124212015331007e-105,-0.20355233559420935,2.919307141181272e-96,7.703116262351963e-95,-,0.21451871172778145
INHBC,fid_23594,Phospholipids to Total Lipids in Medium VLDL percentage,10349,-0.21343044195807295,6.478410978673163e-107,2.2898030435969076e-105,-0.22474121474950348,1.235646176854141e-118,4.742586352165895e-117,-,0.21343044195807295
BECN1,fid_23578,Triglycerides in Small HDL,9666,0.2206620956698481,6.502334772131375e-107,2.2981473365687665e-105,0.21663311462482443,5.057717774669443e-103,1.4997529251514918e-101,+,0.2206620956698481
MAN1A2,fid_23446,Polyunsaturated Fatty Acids,9657,0.22075708735274105,6.580006567788494e-107,2.325373362570428e-105,0.2222530917841816,2.260111629493385e-108,7.325630224712899e-107,+,0.22075708735274105
SRP14,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,10318,0.21373022278215795,6.680199825170028e-107,2.3605524096489905e-105,0.22497350527233215,1.564997619262831e-118,5.9953025013695894e-117,+,0.21373022278215795
FCER2,fid_23562,Cholesteryl Esters in Large HDL,10349,-0.2134167714852991,6.687018862132786e-107,2.36284730428659e-105,-0.21802358695407184,1.3561400151645904e-111,4.6439979242363716e-110,-,0.2134167714852991
TMSB10,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10341,-0.2134954575974315,6.717448465348768e-107,2.373369108829805e-105,-0.20735296019917424,8.174395033964573e-101,2.3337041713286783e-99,-,0.2134954575974315
PPP1CC,fid_23480,Glycoprotein Acetyls,9877,0.2183255106402017,6.866498973209384e-107,2.4257952374400866e-105,0.2141331999990428,8.384843911758777e-103,2.475445499437657e-101,+,0.2183255106402017
BMPER,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,9667,0.22062637179636949,6.871573939359501e-107,2.4274702934340663e-105,0.20660154888428053,1.1030010283360213e-93,2.786124555600478e-92,+,0.22062637179636949
HBEGF,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10401,-0.21287953009304428,6.928456433899336e-107,2.4473271831670236e-105,-0.20475322263051304,7.423858394254632e-99,2.0487940634418408e-97,-,0.21287953009304428
KLKB1,fid_23439,Apolipoprotein B,9688,0.2203814071035648,7.052606347271615e-107,2.4908177988721158e-105,0.2252665113496899,1.0487585389012287e-111,3.59867418364464e-110,+,0.2203814071035648
CD22,fid_23561,Cholesterol in Large HDL,10432,-0.21254538043357757,7.340119400926428e-107,2.5918576961081306e-105,-0.22541070701497676,2.7275264950473183e-120,1.072947479359423e-118,-,0.21254538043357757
CFP,fid_23516,Concentration of Very Small VLDL Particles,9911,0.21792814947846753,7.376172463037764e-107,2.6044619780019337e-105,0.24442118928004808,9.29351830866066e-135,4.574028638110335e-133,+,0.21792814947846753
TNFRSF4,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,10415,-0.21271168473357788,7.394041621743127e-107,2.6106447712372337e-105,-0.1999077799344361,2.36240314249594e-94,6.034961187720305e-93,-,0.21271168473357788
CCN1,fid_23401,Total Cholesterol Minus HDL-C,10300,0.21386482417311975,7.460761796862348e-107,2.6340741578098138e-105,0.1979680684147751,1.5679647338639826e-91,3.8152148580971545e-90,+,0.21386482417311975
CCL3,fid_23480,Glycoprotein Acetyls,10298,0.2138718227575764,7.693604294196778e-107,2.7160173316352325e-105,0.29862653846294634,3.839058568095215e-211,5.076617878708277e-209,+,0.2138718227575764
ISM1,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,10298,0.2138580248270804,7.943009698272262e-107,2.8037911245280587e-105,0.21946386390947295,1.5499570558517375e-112,5.39245025855355e-111,+,0.2138580248270804
FCN2,fid_23490,Phospholipids in Very Large VLDL,10247,0.2143743335356097,7.997426831650697e-107,2.8227259485960103e-105,0.23906547330065128,3.928966034002908e-133,1.8846685306994226e-131,+,0.2143743335356097
FST,fid_23442,Total Fatty Acids,10334,0.21348528358442193,8.100191372233747e-107,2.858581257699171e-105,0.20997917863683285,2.5296203367058367e-103,7.539109703958065e-102,+,0.21348528358442193
YTHDF3,fid_23488,Concentration of Very Large VLDL Particles,10167,0.2151894911582078,8.127947577529074e-107,2.8682374310352735e-105,0.21493116370693527,1.4711315159924834e-106,4.6243812641023626e-105,+,0.2151894911582078
PBLD,fid_23488,Concentration of Very Large VLDL Particles,10131,0.2155509260370993,8.347993268653846e-107,2.9453172217482775e-105,0.2126483957602756,6.200588316224895e-104,1.86647735325407e-102,+,0.2155509260370993
VEGFA,fid_23447,Monounsaturated Fatty Acids,10359,0.2132147891556419,8.457576371435366e-107,2.9836907748983027e-105,0.20942186848772865,5.113739965662633e-103,1.516056219139852e-101,+,0.2132147891556419
NAA80,fid_23495,Concentration of Large VLDL Particles,9655,0.2206564298557218,8.671001804996299e-107,3.0586871665414825e-105,0.2172069685077378,1.863159605423107e-103,5.56445574943079e-102,+,0.2206564298557218
DNAJC6,fid_23578,Triglycerides in Small HDL,9666,0.22053334774410804,8.682022742681399e-107,3.0624263675184516e-105,0.21257018946466977,3.5338848875700233e-99,9.809522639456244e-98,+,0.22053334774410804
RELT,fid_23435,Triglycerides to Phosphoglycerides ratio,10341,0.21337971909276848,8.783215388636268e-107,3.0978199780310966e-105,0.21771085215317765,3.458412733618206e-111,1.1758425583552753e-109,+,0.21337971909276848
FCN2,fid_23493,Free Cholesterol in Very Large VLDL,10247,0.2143312872780022,8.832198366906348e-107,3.1147942827746605e-105,0.23814909520055844,4.241731072153953e-132,2.001067151317472e-130,+,0.2143312872780022
NCS1,fid_23522,Triglycerides in Very Small VLDL,10438,0.21239862106285629,8.987876704735492e-107,3.1693892143301934e-105,0.21592523200145133,2.2849954283258922e-110,7.660792148934308e-109,+,0.21239862106285629
NCS1,fid_23488,Concentration of Very Large VLDL Particles,10438,0.21238368909030675,9.305513798693416e-107,3.2807615731261526e-105,0.21432670854313515,9.915498525481934e-109,3.232594645153836e-107,+,0.21238368909030675
CD6,fid_23490,Phospholipids in Very Large VLDL,10415,0.2126036845747948,9.503536074980568e-107,3.3499274267943044e-105,0.21454861131162672,1.0130698645751869e-108,3.302309209620946e-107,+,0.2126036845747948
ITGA2,fid_23434,Phosphoglycerides,9667,0.2204794935816817,9.55588368139808e-107,3.368216452216048e-105,0.21831781918336932,1.1910396757861391e-104,3.628744753268862e-103,+,0.2204794935816817
GDF2,fid_23434,Phosphoglycerides,10274,0.2140156682816321,9.693379243280168e-107,3.4161839698328855e-105,0.21748773527475523,2.9822376631294864e-110,9.978178143899897e-109,+,0.2140156682816321
FCN2,fid_23492,Cholesteryl Esters in Very Large VLDL,10247,0.21428344216701695,9.862412624193888e-107,3.4755871752429006e-105,0.2378050140699244,1.0336376143650515e-131,4.848291318879115e-130,+,0.21428344216701695
GRP,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,9666,0.22047393331757256,9.920491148479768e-107,3.495885209220772e-105,0.2283055684689035,1.6392910998237792e-114,5.891370350145378e-113,+,0.22047393331757256
ENPP7,fid_23536,Triglycerides in Large LDL,10027,0.21653554581179024,1.0587290035000802e-106,3.7303168631962656e-105,0.20193764071566897,9.182487686058404e-93,2.2829248386270984e-91,+,0.21653554581179024
THOP1,fid_23490,Phospholipids in Very Large VLDL,10221,0.21451832545182303,1.0596823598188402e-106,3.733495173297836e-105,0.22010260312918417,2.2982409739526623e-112,7.976357032802653e-111,+,0.21451832545182303
TGFA,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,10298,0.21373265930344124,1.0612719319283656e-106,3.73891459605802e-105,0.20967033936444313,1.1483066773761048e-102,3.3823092030538983e-101,+,0.21373265930344124
