protein,metabolite,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r,metabolite_label,module_protein
MFGE8,fid_23465,10347,0.21642371178250103,6.242889319959658e-110,2.3238088298871157e-108,0.21007700039884325,1.5091196863295778e-103,4.5150575654301696e-102,+,0.21642371178250103,Isoleucine,3
PLA2G10,fid_23630,10260,-0.21726201252765284,7.11259222328894e-110,2.6434849921358927e-108,-0.25744774515887264,5.344927794449501e-155,3.503406665931913e-153,-,0.21726201252765284,Cholesterol to Total Lipids in Very Large HDL percentage,3
ERBB3,fid_23404,10279,0.216923143730475,9.940079583359225e-110,3.685323367590847e-108,0.2225919242508643,1.3928903858192054e-115,5.094644106938213e-114,+,0.216923143730475,Clinical LDL Cholesterol,3
APCS,fid_23576,9838,0.22160630551814128,1.0121725532191211e-109,3.752287031486848e-108,0.20800763846989836,1.3031718019996343e-96,3.4580852527854296e-95,+,0.22160630551814128,Cholesteryl Esters in Small HDL,3
EGFR,fid_23532,10431,0.21535846158016556,1.0311031916515931e-109,3.821881965116133e-108,0.21721060308984463,1.276978081678838e-111,4.3757962629664026e-110,+,0.21535846158016556,Phospholipids in Large LDL,3
TTR,fid_23616,9810,0.2219034009775856,1.0382931588790805e-109,3.84814031442858e-108,0.2090295594332561,2.7133300439849813e-97,7.282645078450628e-96,+,0.2219034009775856,Cholesteryl Esters to Total Lipids in Large LDL percentage,3
ADGRG1,fid_23470,10294,0.21672581800942525,1.0993794730707273e-109,4.072258454611677e-108,0.11036369725224608,2.892028885079594e-29,1.5051963697178431e-28,+,0.21672581800942525,Glucose,3
TTR,fid_23537,9810,0.22172866215427536,1.5499025851305028e-109,5.723582874969701e-108,0.21570035086513592,1.260599564302249e-103,3.775247496553565e-102,+,0.22172866215427536,Concentration of Medium LDL Particles,3
CDHR5,fid_23441,10283,0.21666981387883424,1.634035633763654e-109,6.03090899196399e-108,0.23077528932528368,2.251888383060497e-124,9.437353406908347e-123,+,0.21666981387883424,Apolipoprotein B to Apolipoprotein A1 ratio,3
OXT,fid_23600,10430,-0.2150713334301434,2.078064503979465e-109,7.656920233573947e-108,-0.20197816408759,1.8721712728551145e-96,4.955330573162846e-95,-,0.2150713334301434,Cholesterol to Total Lipids in Small VLDL percentage,3
SERPINA5,fid_23514,9807,0.2216172852206612,2.157722028793284e-109,7.948819917247201e-108,0.24622597096031004,2.2507311305472844e-135,1.1175759902802828e-133,+,0.2216172852206612,Free Cholesterol in Small VLDL,3
APOF,fid_23594,9904,0.22054999641755985,2.1879878219284193e-109,8.059500037809075e-108,0.29678129436990325,1.5102082152167346e-200,1.7717123060228083e-198,+,0.22054999641755985,Phospholipids to Total Lipids in Medium VLDL percentage,3
LCAT,fid_23616,9904,0.22051834299503065,2.353212516161843e-109,8.661533356936004e-108,0.2217718264819257,1.3056866580635913e-110,4.394109230491745e-109,+,0.22051834299503065,Cholesteryl Esters to Total Lipids in Large LDL percentage,3
ERBB3,fid_23516,10279,0.2165294343455905,2.499086053762135e-109,9.195663828369733e-108,0.21489254656390025,1.1321963483496411e-107,3.6306255083503295e-106,+,0.2165294343455905,Concentration of Very Small VLDL Particles,3
AGRP,fid_23631,10428,-0.2150038891633253,2.5542135629274e-109,9.396136441065255e-108,-0.2531036578451866,3.9929929930406554e-152,2.5142383520596956e-150,-,0.2150038891633253,Cholesteryl Esters to Total Lipids in Very Large HDL percentage,3
RAB6A,fid_23531,10298,0.21631017556254117,2.6442826206512683e-109,9.725014082570743e-108,0.23215105502408737,4.644032658816008e-126,1.9993211628818633e-124,+,0.21631017556254117,Total Lipids in Large LDL,3
SYAP1,fid_23445,9667,0.22288808175191127,4.154546589540203e-109,1.522093617550225e-107,0.21205359849660543,1.0503717529242987e-98,2.8914474506090347e-97,+,0.22288808175191127,Omega-6 Fatty Acids,1
CA14,fid_23620,10438,0.21464015537255737,4.745552480679105e-109,1.7368707761013928e-107,0.1989411344220857,1.2055169490438577e-93,3.0435957557643397e-92,+,0.21464015537255737,Cholesterol to Total Lipids in Medium LDL percentage,3
KLKB1,fid_23429,9688,0.2225726037915077,4.980983250893547e-109,1.8223052661848287e-107,0.22805810298296736,1.6198814054633923e-114,5.821902245292599e-113,+,0.2225726037915077,Concentration of LDL Particles,3
NPY,fid_23402,10438,0.2146152838969752,5.031518849151998e-109,1.8406088004733364e-107,0.20066741608826455,2.8129428781511995e-95,7.296278603621358e-94,+,0.2146152838969752,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",3
GIP,fid_23600,9666,-0.22277233119864617,5.542989836804011e-109,2.026388901477499e-107,-0.223437105072342,1.2228411808552406e-109,4.049027924745584e-108,-,0.22277233119864617,Cholesterol to Total Lipids in Small VLDL percentage,3
PROS1,fid_23402,9911,0.2200556399961607,5.723354094456656e-109,2.092115735275026e-107,0.2345629180838438,5.818379552589288e-124,2.4225008492777317e-122,+,0.2200556399961607,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",3
TNFSF10,fid_23542,10432,0.21461294642000545,5.829706601934054e-109,2.130777816986821e-107,0.21325845690587344,1.3929239398764463e-107,4.459041398612131e-106,+,0.21461294642000545,Free Cholesterol in Medium LDL,3
TNFSF10,fid_23425,10432,0.21460259329657735,5.973347961150189e-109,2.182731161020212e-107,0.21686389721805324,2.844848632231296e-111,9.690899772774536e-110,+,0.21460259329657735,Total Lipids in LDL,3
APCS,fid_23517,9838,0.22082216530473228,6.1080077458757695e-109,2.231377279354275e-107,0.23020391873814583,1.7607682053956405e-118,6.738889628377203e-117,+,0.22082216530473228,Total Lipids in Very Small VLDL,3
KLKB1,fid_23436,9679,0.22250490982317184,7.3038598306331445e-109,2.6647683537772462e-107,0.2335002641881284,5.353037456681365e-120,2.095458071846409e-118,+,0.22250490982317184,Total Cholines,3
APCS,fid_23592,9837,0.22075007625454335,7.385585799154816e-109,2.6941804107064213e-107,0.1985441343305177,5.197599871055345e-88,1.1877405090582728e-86,+,0.22075007625454335,Free Cholesterol to Total Lipids in Large VLDL percentage,3
FABP4,fid_23647,10431,-0.2144070206479481,9.68374938734067e-109,3.5268686275720555e-107,-0.21085910423227652,3.732212520084632e-105,1.146566453752779e-103,-,0.2144070206479481,Free Cholesterol to Total Lipids in Small HDL percentage,3
PLA2G10,fid_23625,10264,-0.21594793453528327,1.391750020228545e-108,5.055918352747097e-107,-0.2121031265297372,9.88070515416953e-105,3.0150276665452567e-103,-,0.21594793453528327,Cholesterol to Total Lipids in Small LDL percentage,3
SSC5D,fid_23439,10345,0.2151085715078025,1.4314378054716838e-108,5.198538414465542e-107,0.20610354436363304,1.2269411768083436e-99,3.433826485783613e-98,+,0.2151085715078025,Apolipoprotein B,3
KLKB1,fid_23419,9688,0.2220974702801857,1.4646247966898476e-108,5.317736565401484e-107,0.2302817502904388,8.766337208798346e-117,3.2719881598297817e-115,+,0.2220974702801857,Total Free Cholesterol,3
CA14,fid_23647,10438,0.2140975823109904,1.6979630386219164e-108,6.160634818101064e-107,0.21678712599468725,2.9545543319357344e-111,1.0059900897033074e-109,+,0.2140975823109904,Free Cholesterol to Total Lipids in Small HDL percentage,3
IGSF9,fid_23620,9919,-0.219461133968281,1.83509549004526e-108,6.652879284883299e-107,-0.18885485021211185,2.61845729671899e-80,5.1867945429036606e-79,-,0.219461133968281,Cholesterol to Total Lipids in Medium LDL percentage,3
CKB,fid_23466,9919,-0.21944628798528307,1.8985839028429568e-108,6.882019155607753e-107,-0.2533024410491585,4.9856666219021764e-145,2.846934552345203e-143,-,0.21944628798528307,Leucine,3
ITGA2,fid_23437,9667,0.22219894381938884,1.9821696747958146e-108,7.183213542609107e-107,0.221343709928036,1.3680607930630773e-107,4.380219878729194e-106,+,0.22219894381938884,Phosphatidylcholines,3
TNFSF10,fid_23523,10432,0.21400552925146832,2.426114186047072e-108,8.781973490267477e-107,0.2176006499022053,4.917289624942015e-112,1.6964998842684263e-110,+,0.21400552925146832,Concentration of IDL Particles,3
TNFSF10,fid_23405,10432,0.21392051535482237,2.9609453638917205e-108,1.0703034424460984e-106,0.21490256397150637,2.9492068418561285e-109,9.703943797864466e-108,+,0.21392051535482237,LDL Cholesterol,3
CLUL1,fid_23637,10276,0.2154739902194266,3.1495348902526604e-108,1.1378782312438178e-106,0.23215026840449787,8.568082831544115e-126,3.671523122186787e-124,+,0.2154739902194266,Free Cholesterol to Total Lipids in Large HDL percentage,3
GHR,fid_23462,9668,-0.2219530367064377,3.3708707824279307e-108,1.2170903705537122e-106,-0.2453083143064916,1.7881439319643475e-132,8.485749713567288e-131,-,0.2219530367064377,Glycine,3
KITLG,fid_23517,10283,-0.21534688485616268,3.5833474496169274e-108,1.2932941704910937e-106,-0.2016795187244816,7.693533873087413e-95,1.980323128535716e-93,-,0.21534688485616268,Total Lipids in Very Small VLDL,3
ADIPOQ,fid_23466,9909,-0.21926908206448092,3.646456843089985e-108,1.3156148043105406e-106,-0.24733616785619697,5.1007218104922853e-138,2.628464353699497e-136,-,0.21926908206448092,Leucine,3
GIP,fid_23564,9666,0.22190384986071432,3.962874061335195e-108,1.4289258060140756e-106,0.23500298165814543,2.0950421525623293e-121,8.39016311639145e-120,+,0.22190384986071432,Triglycerides in Large HDL,3
PLA2G10,fid_23516,10264,-0.21544515570235004,4.482033596935364e-108,1.6154031230844188e-106,-0.20803955789752993,9.621690639098184e-101,2.7413004904027688e-99,-,0.21544515570235004,Concentration of Very Small VLDL Particles,3
OXT,fid_23637,10430,-0.21374573183472784,4.672415849496951e-108,1.6836033518945583e-106,-0.2384089777676458,1.0133059382912505e-134,4.983522002491426e-133,-,0.21374573183472784,Free Cholesterol to Total Lipids in Large HDL percentage,3
PON3,fid_23625,10351,0.2143910588754556,6.628096636088571e-108,2.3830991900184943e-106,0.20546337828837088,4.4849528429803536e-99,1.2420645229815688e-97,+,0.2143910588754556,Cholesterol to Total Lipids in Small LDL percentage,3
ADIPOQ,fid_23441,9911,-0.21895918073657095,7.046865569983877e-108,2.5326645732085604e-106,-0.22430326710588336,3.000369127678179e-113,1.0575058891480028e-111,-,0.21895918073657095,Apolipoprotein B to Apolipoprotein A1 ratio,3
GHR,fid_23514,9676,0.221524159943371,7.25847250301431e-108,2.6080728013681844e-106,0.22274109740553277,4.6111331632948235e-109,1.512577617108969e-107,+,0.221524159943371,Free Cholesterol in Small VLDL,3
PROC,fid_23525,10312,0.21473869586731825,7.41112275177977e-108,2.6621336684728135e-106,0.214116399716806,3.143481643162177e-107,1.0000484368816317e-105,+,0.21473869586731825,Phospholipids in IDL,3
MXRA8,fid_23441,9676,-0.22149996608969583,7.666027487637346e-108,2.7524748597723973e-106,-0.2185609401490195,5.565442154598643e-105,1.705477271295974e-103,-,0.22149996608969583,Apolipoprotein B to Apolipoprotein A1 ratio,3
LDLR,fid_23525,10338,0.21431287647761735,1.0801793552757171e-107,3.867681899012442e-106,0.21697808484678216,2.100809729895455e-110,7.050101638143764e-109,+,0.21431287647761735,Phospholipids in IDL,3
FGFBP3,fid_23419,9903,0.2186761977644314,1.635793498534471e-107,5.839585416214675e-106,0.21921721902427715,4.7606199310530145e-108,1.5347748593898486e-106,+,0.2186761977644314,Total Free Cholesterol,1
APOA1,fid_23524,9911,0.21856191584673185,1.744101271146738e-107,6.221958611287701e-106,0.2516444882103908,5.494752792887802e-143,3.047264127544309e-141,+,0.21856191584673185,Total Lipids in IDL,3
KLKB1,fid_23531,9688,0.22091481859402465,2.1226000362684566e-107,7.562958910251929e-106,0.2301696155538123,1.142103352031753e-116,4.254112878194549e-115,+,0.22091481859402465,Total Lipids in Large LDL,3
SPON2,fid_23479,10228,-0.2150940371601094,2.379451965468522e-107,8.473575622228484e-106,-0.20951160045880032,7.939071826255835e-102,2.307984833874543e-100,-,0.2150940371601094,Albumin,3
RAB6A,fid_23534,10298,0.21411313259790363,4.40209909905151e-107,1.5607787319589647e-105,0.2295104500823602,3.5544453968450604e-123,1.4624201977668455e-121,+,0.21411313259790363,Cholesteryl Esters in Large LDL,3
CKB,fid_23647,9921,0.21803854511013737,4.496764487689393e-107,1.5937215654370411e-105,0.21574498374879791,8.057093788077597e-105,2.4627988746777346e-103,+,0.21803854511013737,Free Cholesterol to Total Lipids in Small HDL percentage,3
PAMR1,fid_23547,10349,0.21354348763861528,4.984390920658864e-107,1.765254386944858e-105,0.2072489088449578,8.658483242760276e-101,2.4699685988588547e-99,+,0.21354348763861528,Cholesterol in Small LDL,3
AFM,fid_23637,9911,-0.2180999255148656,4.992138047360166e-107,1.767826039311053e-105,-0.24583820537847065,2.3730561101688643e-136,1.1956073027106976e-134,-,0.2180999255148656,Free Cholesterol to Total Lipids in Large HDL percentage,3
C9,fid_23601,9904,0.2181172433136496,5.694176597804346e-107,2.0143751680033746e-105,0.193270619868025,5.767826306625445e-84,1.2247934988394682e-82,+,0.2181172433136496,Cholesteryl Esters to Total Lipids in Small VLDL percentage,3
EGFR,fid_23421,10431,0.2126531140150825,5.846469698975892e-107,2.0677479477120006e-105,0.2136313480649648,5.964870654304761e-108,1.9202910092492355e-106,+,0.2126531140150825,Free Cholesterol in LDL,3
ANGPTL3,fid_23520,10295,0.2140180707435393,5.886007450382832e-107,2.0814280170001867e-105,0.2138401090857717,8.882358015330106e-107,2.8027486288145597e-105,+,0.2140180707435393,Cholesteryl Esters in Very Small VLDL,3
INHBC,fid_23594,10349,-0.21343044195807295,6.478410978673163e-107,2.2898030435969076e-105,-0.22474121474950348,1.235646176854141e-118,4.742586352165895e-117,-,0.21343044195807295,Phospholipids to Total Lipids in Medium VLDL percentage,3
KLKB1,fid_23439,9688,0.2203814071035648,7.052606347271615e-107,2.4908177988721158e-105,0.2252665113496899,1.0487585389012287e-111,3.59867418364464e-110,+,0.2203814071035648,Apolipoprotein B,3
CFP,fid_23516,9911,0.21792814947846753,7.376172463037764e-107,2.6044619780019337e-105,0.24442118928004808,9.29351830866066e-135,4.574028638110335e-133,+,0.21792814947846753,Concentration of Very Small VLDL Particles,3
CCN1,fid_23401,10300,0.21386482417311975,7.460761796862348e-107,2.6340741578098138e-105,0.1979680684147751,1.5679647338639826e-91,3.8152148580971545e-90,+,0.21386482417311975,Total Cholesterol Minus HDL-C,3
EGFR,fid_23405,10431,0.21239514240264193,1.0653252342622474e-106,3.752831272820234e-105,0.2151142757980888,1.834018148410061e-109,6.055654524805376e-108,+,0.21239514240264193,LDL Cholesterol,3
GIP,fid_23474,9576,-0.22141886977241956,1.1426074848765534e-106,4.022154081520831e-105,-0.2745424223219289,3.5725307102914206e-165,2.7020516567383073e-163,-,0.22141886977241956,3-Hydroxybutyrate,3
ASGR1,fid_23594,10264,-0.21400287609504717,1.2627209000283516e-106,4.44132008169398e-105,-0.2078473388041998,1.478565613141776e-100,4.1994067529701846e-99,-,0.21400287609504717,Phospholipids to Total Lipids in Medium VLDL percentage,3
LGALS4,fid_23637,10330,-0.21318467916370043,1.7826534723377109e-106,6.2561518337969e-105,-0.19405127226703311,3.3424867144894164e-88,7.669458001092965e-87,-,0.21318467916370043,Free Cholesterol to Total Lipids in Large HDL percentage,3
NTRK3,fid_23438,10421,0.21222020530692037,2.0149921385911214e-106,7.063361186988203e-105,0.2109579832534763,3.732267753506099e-105,1.146566453752779e-103,+,0.21222020530692037,Sphingomyelins,3
CDHR2,fid_23467,10312,0.21310716657805248,3.24265636371581e-106,1.1330258536890001e-104,0.2316595538804896,1.0926114951531754e-125,4.675086106307174e-124,+,0.21310716657805248,Valine,3
APOF,fid_23631,9900,0.21727745989960903,4.2120648834571575e-106,1.468717744421967e-104,0.2963707932034502,6.817395397092625e-200,7.918743121097564e-198,+,0.21727745989960903,Cholesteryl Esters to Total Lipids in Very Large HDL percentage,3
FGFBP3,fid_23534,9903,0.21723960619659577,4.2669329645350793e-106,1.487351062633464e-104,0.21755918009177744,2.0697637216059188e-106,6.495752318594587e-105,+,0.21723960619659577,Cholesteryl Esters in Large LDL,1
CFP,fid_23505,9911,0.21687695541413696,7.983297188339777e-106,2.7708437018110522e-104,0.243115655622009,2.6704180811785284e-133,1.2851113334897673e-131,+,0.21687695541413696,Cholesterol in Medium VLDL,3
AGRP,fid_23439,10432,0.21150490620013973,8.206212753373916e-106,2.847941641068987e-104,0.19333569960755376,2.1168395359005064e-88,4.874068234406383e-87,+,0.21150490620013973,Apolipoprotein B,3
PRAP1,fid_23432,9921,-0.21673621300562165,8.621014044642271e-106,2.990328737106158e-104,-0.2154660329217337,1.5081766576301754e-104,4.587094409498528e-103,-,0.21673621300562165,Average Diameter for LDL Particles,3
MXRA8,fid_23594,9676,0.21932284714071815,1.0182726332152472e-105,3.526486085911467e-104,0.2140888584543521,1.0435180357001323e-100,2.970977160731968e-99,+,0.21932284714071815,Phospholipids to Total Lipids in Medium VLDL percentage,3
MVK,fid_23600,10167,-0.21400059931270812,1.2389318683277962e-105,4.284354373209555e-104,-0.19443331033582376,3.505796839687455e-87,7.897776391108088e-86,-,0.21400059931270812,Cholesterol to Total Lipids in Small VLDL percentage,3
APOA1,fid_23528,9911,0.21667612619457757,1.256524163188695e-105,4.3447774816909997e-104,0.2496060729382054,1.2284290900609342e-140,6.576563878865608e-139,+,0.21667612619457757,Free Cholesterol in IDL,3
CFP,fid_23518,9911,0.21664548225609212,1.34651496683647e-105,4.6539554979945284e-104,0.24147927970602287,1.7465710801623168e-131,8.157094388868704e-130,+,0.21664548225609212,Phospholipids in Very Small VLDL,3
CFP,fid_23401,9911,0.2166360604712844,1.37545521148856e-105,4.7530787209765675e-104,0.24215307377378892,3.1351408700918704e-132,1.4820031006406155e-130,+,0.2166360604712844,Total Cholesterol Minus HDL-C,3
IL32,fid_23567,10298,0.21259367564238923,1.4636834454613528e-105,5.05628331225877e-104,0.23705219356112145,1.648049065717472e-131,7.701409999062282e-130,+,0.21259367564238923,Phospholipids in Medium HDL,3
ERBB3,fid_23542,10279,0.2127681641381579,1.5234465745128069e-105,5.260986667242042e-104,0.2195572347194617,1.9864954578522098e-112,6.900983387915615e-111,+,0.2127681641381579,Free Cholesterol in Medium LDL,3
ANGPTL3,fid_23402,10295,0.21257687984965193,1.6307579540019408e-105,5.62809838962194e-104,0.21568283911997077,1.2308614905681347e-108,4.0056079861199805e-107,+,0.21257687984965193,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",3
NTRK3,fid_23479,10428,0.21123677277806224,1.671675605637426e-105,5.767399701480239e-104,0.2106976466859893,5.797572104860167e-105,1.7765365073947713e-103,+,0.21123677277806224,Albumin,3
GPR37,fid_23600,10146,-0.2140712076525539,1.7272091689933263e-105,5.957300103501594e-104,-0.20629030018408875,6.18271344911431e-98,1.6775819346587086e-96,-,0.2140712076525539,Cholesterol to Total Lipids in Small VLDL percentage,3
FGFBP3,fid_23542,9903,0.21657708229169712,1.9049261638007643e-105,6.56528409423534e-104,0.21687372819068249,9.754720096648397e-106,3.028903013559434e-104,+,0.21657708229169712,Free Cholesterol in Medium LDL,1
APOM,fid_23518,10312,0.21228493466641377,2.151492935472076e-105,7.408755908146454e-104,0.20940062938538895,1.5428115466702084e-102,4.5336720751709376e-101,+,0.21228493466641377,Phospholipids in Very Small VLDL,3
SERPINF2,fid_23401,9721,0.21842844746418855,2.4818656944856076e-105,8.539136157796996e-104,0.22607088877270404,6.88511873193955e-113,2.410493679980454e-111,+,0.21842844746418855,Total Cholesterol Minus HDL-C,3
FGFBP3,fid_23533,9903,0.2163689381613201,3.0448414827748417e-105,1.04637510830708e-103,0.21621801871036428,4.276791475098852e-105,1.3128487173963613e-103,+,0.2163689381613201,Cholesterol in Large LDL,1
MXRA8,fid_23438,9667,0.21885472517056975,3.61019993843658e-105,1.2390837454458557e-103,0.21423646139074476,9.354732322508582e-101,2.6667032594761295e-99,+,0.21885472517056975,Sphingomyelins,3
KLKB1,fid_23402,9688,0.2185349557557998,4.3936341967971805e-105,1.505841776489123e-103,0.22296670891921935,2.0321238873961318e-109,6.7045994224472544e-108,+,0.2185349557557998,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",3
LEP,fid_23464,10277,0.21230286277188296,4.6356510791854304e-105,1.5880410514968908e-103,0.23311943407630145,7.167544629808343e-127,3.1258508630112753e-125,+,0.21230286277188296,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),3
CCN1,fid_23545,10300,0.21192214065378165,6.520007694176397e-105,2.2292655799451897e-103,0.19587128494274397,1.3214974909431163e-89,3.1109795722115835e-88,+,0.21192214065378165,Total Lipids in Small LDL,3
TTR,fid_23405,9810,0.2169126763632633,8.439638285058505e-105,2.8803322770792825e-103,0.21116875649495576,2.6684431012083227e-99,7.421340989771303e-98,+,0.2169126763632633,LDL Cholesterol,3
LCAT,fid_23444,9895,0.21599029686531007,8.644031594117353e-105,2.949812257619867e-103,0.22428678870032484,4.7166033556738366e-113,1.6559919298359968e-111,+,0.21599029686531007,Omega-3 Fatty Acids,3
TNFRSF1A,fid_23450,10341,-0.2113282436595773,9.915190929048885e-105,3.380905911603122e-103,-0.23524514091370255,5.112486023628644e-130,2.3379023404872865e-128,-,0.2113282436595773,Docosahexaenoic Acid,3
ADIPOQ,fid_23600,9911,0.21571259271209883,1.1002749812958471e-104,3.7485832458531684e-103,0.2129464082258171,5.2641334629271255e-102,1.5346999663215946e-100,+,0.21571259271209883,Cholesterol to Total Lipids in Small VLDL percentage,3
EIF4EBP1,fid_23461,10245,-0.2122292257518252,1.1487412495479482e-104,3.912606567620079e-103,-0.20837111302001143,6.990510423112053e-101,1.9980687361460793e-99,-,0.2122292257518252,Glutamine,2
GHR,fid_23545,9676,0.21820785668061804,1.220060136668467e-104,4.1535745782824287e-103,0.21638741798973415,6.828620648030741e-103,2.019854702265411e-101,+,0.21820785668061804,Total Lipids in Small LDL,3
EGFR,fid_23479,10429,0.2103526564615874,1.2537741544808036e-104,4.2665545237203097e-103,0.21415828697837985,1.8197054450446434e-108,5.905519039329859e-107,+,0.2103526564615874,Albumin,3
LEPR,fid_23567,10283,0.2117214114275304,1.5254798380730333e-104,5.18171192469866e-103,0.215854227539844,1.0991763342609834e-108,3.580425231991447e-107,+,0.2117214114275304,Phospholipids in Medium HDL,3
ANGPTL3,fid_23519,10295,0.21156366010110397,1.6604127043860575e-104,5.637154573165364e-103,0.21316621408040004,4.205106999525388e-106,1.3131636041290447e-104,+,0.21156366010110397,Cholesterol in Very Small VLDL,3
MXRA8,fid_23437,9667,0.2181597141689683,1.6916646536140635e-104,5.742452356914151e-103,0.21749420744273565,7.386368223217421e-104,2.2207527366158567e-102,+,0.2181597141689683,Phosphatidylcholines,3
CCN1,fid_23519,10300,0.21149199092506113,1.7438803113707784e-104,5.918873229733538e-103,0.19677077190594292,1.9845408812580646e-90,4.741964661797154e-89,+,0.21149199092506113,Cholesterol in Very Small VLDL,3
IGFBP1,fid_23601,10410,0.2103862201364022,1.7859640714167274e-104,6.061143673445036e-103,0.21764052092223612,7.6324950241303675e-112,2.625921038018309e-110,+,0.2103862201364022,Cholesteryl Esters to Total Lipids in Small VLDL percentage,3
CPM,fid_23590,10370,-0.21076129429827709,1.8751180178147485e-104,6.36282121102175e-103,-0.2362603685573982,1.608895890501733e-131,7.518928144960862e-130,-,0.21076129429827709,Cholesterol to Total Lipids in Large VLDL percentage,3
APOF,fid_23421,9904,0.21542262729440984,2.492119560593512e-104,8.444282604413846e-103,0.2663685065971542,1.7158806347018478e-160,1.2155579664328807e-158,+,0.21542262729440984,Free Cholesterol in LDL,3
GUSB,fid_23462,10363,-0.21070146643740512,2.521914651261173e-104,8.544046803907582e-103,-0.21623884985184036,6.569550770385569e-110,2.1836308300485985e-108,-,0.21070146643740512,Glycine,3
ADAMTSL2,fid_23620,9921,-0.21523280348523283,2.5456780079059414e-104,8.622548340749058e-103,-0.1771724532731545,9.10949577946337e-71,1.478027773123966e-69,-,0.21523280348523283,Cholesterol to Total Lipids in Medium LDL percentage,3
CCN1,fid_23419,10300,0.21130586108627156,2.667513716218021e-104,9.031859441448703e-103,0.19763510307813237,3.1813566212980385e-91,7.705671555158198e-90,+,0.21130586108627156,Total Free Cholesterol,3
GHR,fid_23464,9671,0.2178708690266167,2.91120367543637e-104,9.849631077918498e-103,0.2465148123382266,7.651113972174077e-134,3.7146870315693036e-132,+,0.2178708690266167,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),3
NPY,fid_23614,10438,-0.20988794868107313,2.9753475255327955e-104,1.0063845447838824e-102,-0.20566534652185403,4.347172147036371e-100,1.2255923699492718e-98,-,0.20988794868107313,Phospholipids to Total Lipids in Large LDL percentage,3
PLA2G10,fid_23644,10264,0.21158725554257748,3.204638015017171e-104,1.0830340232893307e-102,0.212625864343609,2.9895887202663975e-105,9.201215280384522e-104,+,0.21158725554257748,Phospholipids to Total Lipids in Small HDL percentage,3
EGFR,fid_23528,10431,0.2098594884171914,3.719829788530222e-104,1.255689696904868e-102,0.20992471870652973,3.20272286337383e-104,9.685176057340802e-103,+,0.2098594884171914,Free Cholesterol in IDL,3
SERPINF2,fid_23546,9721,0.217140338247807,4.369040802856664e-104,1.4734064778151966e-102,0.22166527209654757,1.6946334257108548e-108,5.501828719488154e-107,+,0.217140338247807,Phospholipids in Small LDL,3
EGFR,fid_23417,10431,0.20955197964374936,7.527794052105923e-104,2.528465439827448e-102,0.21267588612969937,5.544648468067801e-107,1.756417505470222e-105,+,0.20955197964374936,Cholesteryl Esters in LDL,3
F7,fid_23429,10318,0.2106361913828504,8.147277921467998e-104,2.734647135098823e-102,0.208184750968282,2.096508415391409e-101,6.048420130208827e-100,+,0.2106361913828504,Concentration of LDL Particles,3
BCHE,fid_23544,9725,0.21675034421262696,9.419675942858164e-104,3.157652211893252e-102,0.22018485761806647,4.3656572570350253e-107,1.3854727585314517e-105,+,0.21675034421262696,Concentration of Small LDL Particles,3
UPB1,fid_23467,9913,0.21467835563848925,1.0649675314696705e-103,3.5666856411143736e-102,0.22619550485624615,3.2992824903743277e-115,1.1994539845762618e-113,+,0.21467835563848925,Valine,3
APOA1,fid_23535,9911,0.21462690495487893,1.252557104481243e-103,4.187812392315998e-102,0.24780268947989295,1.4121279731824655e-138,7.347093189916895e-137,+,0.21462690495487893,Free Cholesterol in Large LDL,3
LDLR,fid_23582,10004,-0.21363172159318083,1.3048390276230168e-103,4.361610521529243e-102,-0.28714192762933816,3.5767046368842014e-189,3.677386927178299e-187,-,0.21363172159318083,Free Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage,3
EPHA1,fid_23637,10330,-0.21030201441619611,1.328283129977851e-103,4.438956451822346e-102,-0.24275247876674697,1.9754719743348828e-138,1.0245132112471392e-136,-,0.21030201441619611,Free Cholesterol to Total Lipids in Large HDL percentage,3
GGH,fid_23567,10119,-0.21241555041261168,1.385037756949947e-103,4.6269237413485505e-102,-0.21323636581003183,2.166851603801427e-104,6.571495071627907e-103,-,0.21241555041261168,Phospholipids in Medium HDL,3
LGALS4,fid_23625,10330,-0.2102344454446558,1.5491882257643206e-103,5.171020494351608e-102,-0.17353952000398218,1.1892723628334476e-70,1.9251040544980977e-69,-,0.2102344454446558,Cholesterol to Total Lipids in Small LDL percentage,3
PTH,fid_23518,9655,0.21726756066464772,1.630100310454766e-103,5.438851282008623e-102,0.22769289721491912,9.154826711263772e-114,3.253799228820675e-112,+,0.21726756066464772,Phospholipids in Very Small VLDL,3
TNFSF11,fid_23441,10298,0.21038013705913225,2.297448080801427e-103,7.647236551291777e-102,0.21757975841773497,1.3408071403074652e-110,4.511676553437639e-109,+,0.21038013705913225,Apolipoprotein B to Apolipoprotein A1 ratio,3
